bus_id,Pd,lat,lon,County,BA,zone_name
63662,3.55,37.24898343708379,-98.73929385341287,Barber__KS,SECI,Kansas
63663,3.28,37.3098383145348,-98.56617059211041,Barber__KS,SECI,Kansas
63665,2.83,37.285635909833694,-98.62482200350279,Barber__KS,SECI,Kansas
63666,4.42,38.568655015133295,-98.57414289930568,Barton__KS,SECI,Kansas
63667,3.12,38.365041865367296,-98.5499100560841,Barton__KS,SECI,Kansas
63668,3.6,38.2874845415402,-98.56757737757393,Barton__KS,SECI,Kansas
63669,4.41,38.35589937258681,-98.49008919092009,Barton__KS,SECI,Kansas
63670,16.69,38.371747639975794,-98.7938880520498,Barton__KS,SECI,Kansas
63673,16.69,38.3993250396594,-98.7535306866883,Barton__KS,SECI,Kansas
63675,16.69,38.256256331050594,-98.74090984242292,Stafford__KS,SECI,Kansas
63677,18.48,38.2937289367745,-98.8306931426938,Barton__KS,SECI,Kansas
63679,3.63,38.60693517393389,-98.81728077537308,Barton__KS,SECI,Kansas
63682,7.27,38.602975805851706,-98.75962436425527,Barton__KS,SECI,Kansas
63685,2.74,38.6239135651492,-98.37089193658451,Ellsworth__KS,SECI,Kansas
63686,2.86,38.582632679076994,-98.97825721530322,Barton__KS,SECI,Kansas
63687,6.84,38.8092543712951,-98.7659653154208,Russell__KS,SECI,Kansas
63692,6.4,38.81621843446009,-98.88460765414827,Russell__KS,SECI,Kansas
63694,16.83,37.86379171323069,-94.78480425502369,Bourbon__KS,WR,Kansas
63695,14.3,37.8174905796357,-94.75803008136828,Bourbon__KS,WR,Kansas
63696,14.2,37.82918471650279,-94.74134986681858,Bourbon__KS,WR,Kansas
63697,2.89,37.66064695742,-95.141012764016,Neosho__KS,WR,Kansas
63699,6.72,39.8887498263413,-95.61990099188287,Brown__KS,WR,Kansas
63702,10.91,39.87698669140249,-95.585543800773,Brown__KS,WR,Kansas
63708,9.97,39.8692128597674,-95.81730316161408,Nemaha__KS,WR,Kansas
63709,6.5,39.796804342590704,-95.84646166379787,Nemaha__KS,WR,Kansas
63711,3.74,39.66249561074361,-95.71007954622029,Brown__KS,WR,Kansas
63714,15.63,37.759522307181406,-97.14649651901851,Butler__KS,WR,Kansas
63717,15.55,37.6828758135808,-97.10434137121204,Butler__KS,WR,Kansas
63720,15.89,37.69064493981449,-97.1399960285887,Butler__KS,WR,Kansas
63721,3.21,37.4196912941506,-96.72558775534552,Cowley__KS,WR,Kansas
63722,15.7,37.634481865369104,-96.972858528801,Butler__KS,WR,Kansas
63724,15.7,37.674023836793204,-97.04178220633902,Butler__KS,WR,Kansas
63727,18.76,37.791465356150304,-96.92131512174431,Butler__KS,WR,Kansas
63729,4.3,37.872294700429,-97.0846145147777,Butler__KS,WR,Kansas
63731,3.11,38.12474840849949,-96.87671698837684,Marion__KS,WR,Kansas
63732,1.56,37.959432705797,-96.57539473847618,Butler__KS,WR,Kansas
63735,8.26,37.52234140762689,-96.96292791698988,Butler__KS,WR,Kansas
63737,3.84,37.60974879625289,-96.92211007357919,Butler__KS,WR,Kansas
63740,15.69,37.8468706967381,-96.71104892387487,Butler__KS,WR,Kansas
63746,15.23,37.8951682604613,-96.7442885579826,Butler__KS,WR,Kansas
63748,15.23,37.8589179607948,-96.77150217831979,Butler__KS,WR,Kansas
63749,15.23,37.860447414103696,-96.72298106828224,Butler__KS,WR,Kansas
63751,4.28,37.63233897520589,-96.71554323392729,Butler__KS,WR,Kansas
63752,1.97,37.75093975900031,-96.7791780146903,Butler__KS,WR,Kansas
63753,19.93,38.11106977138621,-97.30531187698998,Harvey__KS,WR,Kansas
63755,20.52,37.97149687339469,-97.33878823277121,Harvey__KS,WR,Kansas
63759,19.6,38.07540142780129,-97.2609388905012,Harvey__KS,WR,Kansas
63763,22.52,38.115736026384006,-97.35953686233455,Harvey__KS,WR,Kansas
63765,2.55,37.997941231073,-96.92240120762712,Butler__KS,WR,Kansas
63766,7.21,37.57470606898529,-97.1286043945937,Butler__KS,WR,Kansas
63768,7.21,37.53532595010929,-97.11751457399151,Butler__KS,WR,Kansas
63769,7.21,37.5491054063735,-97.0968594130867,Butler__KS,WR,Kansas
63770,5.66,37.8544572321838,-97.01451882671292,Butler__KS,WR,Kansas
63771,3.91,37.8479444410331,-96.9569946105748,Butler__KS,WR,Kansas
63773,3.67,37.9546007815598,-97.11559114956621,Butler__KS,WR,Kansas
63774,1.65,38.36426519143511,-96.60390187964727,Chase__KS,WR,Kansas
63775,1.79,38.2286912409813,-96.5487205660006,Chase__KS,WR,Kansas
63776,3.96,38.7031998794968,-96.5230031732854,Morris__KS,WR,Kansas
63779,7.92,38.6576986740939,-96.48853886576671,Morris__KS,WR,Kansas
63780,24.66,38.3951611990815,-96.18864150782689,Lyon__KS,WR,Kansas
63781,24.15,38.42096092138989,-96.16447636581607,Lyon__KS,WR,Kansas
63783,24.15,38.38971521101949,-96.26474784445566,Lyon__KS,WR,Kansas
63789,25.68,38.422888401088095,-96.2051716535602,Lyon__KS,WR,Kansas
63790,2.54,38.25571646751991,-96.28277472485088,Lyon__KS,WR,Kansas
63791,3.93,38.45010507917159,-96.48808798236828,Chase__KS,WR,Kansas
63792,1.92,37.05311132358591,-96.51018710186968,Chautauqua__KS,WR,Kansas
63799,3.99,37.3614402773806,-95.97935231842672,Elk__KS,WR,Kansas
63801,3.74,37.1409508273284,-96.2339332819503,Chautauqua__KS,WR,Kansas
63802,3.4,37.2166285878818,-96.24703601077185,Chautauqua__KS,WR,Kansas
63804,3.15,37.1615715215287,-96.14554462905713,Chautauqua__KS,WR,Kansas
63805,6.75,37.0093491601404,-94.8465967701844,Cherokee__KS,EDE,Kansas
63806,8.06,37.0401861318384,-94.72826890921162,Cherokee__KS,EDE,Kansas
63808,9.21,37.15408176586771,-94.7630607543327,Cherokee__KS,EDE,Kansas
63809,1.9,37.066685504601296,-95.061580296607,Cherokee__KS,EDE,Kansas
63812,6.64,37.093459525887106,-94.96230170235559,Cherokee__KS,EDE,Kansas
63814,6.69,37.1451730441974,-94.99173083998221,Cherokee__KS,EDE,Kansas
63815,6.69,37.184403384812285,-94.85410636336893,Cherokee__KS,EDE,Kansas
63817,6.26,37.13796726591821,-94.69495162636812,Cherokee__KS,EDE,Kansas
63818,6.16,37.0690183320519,-94.65912599110544,Cherokee__KS,EDE,Kansas
63819,6.16,37.0030870969771,-94.58543152305748,Newton__MO,EDE,Kansas
63820,4.8,37.359555873912285,-94.87001748589131,Crawford__KS,WR,Kansas
63822,5.81,37.0703490189744,-95.19308714024008,Labette__KS,WR,Kansas
63823,5.1,37.140252092885696,-95.11622487868559,Labette__KS,WR,Kansas
63824,3.2,37.18786762784049,-95.1150868964673,Labette__KS,WR,Kansas
63826,24.26,37.30572668905699,-94.6462928930175,Cherokee__KS,EDE,Kansas
63831,22.8,37.39882672491961,-94.7059043337949,Crawford__KS,WR,Kansas
63837,24.49,37.3554394251912,-94.73168498650669,Crawford__KS,WR,Kansas
63839,0.11,37.366691110952104,-94.59660073685964,Barton__MO,MPS,Kansas
63840,21.01,37.366691110952104,-94.59660073685964,Barton__MO,MPS,Kansas
63841,2.65,39.83231404202589,-101.539360173473,Cheyenne__KS,SECI,Kansas
63842,1.11,39.432309210579795,-101.994661415106,Sherman__KS,SECI,Kansas
63843,2.28,39.7684720113569,-101.91773385011507,Cheyenne__KS,SECI,Kansas
63845,2.28,39.8637471148273,-101.79315104239599,Cheyenne__KS,SECI,Kansas
63846,2.28,39.8114620037938,-101.73377240241602,Cheyenne__KS,SECI,Kansas
63847,3.27,37.45303990269721,-99.6257744912404,Clark__KS,SECI,Kansas
63849,1.63,37.580766755792105,-99.82168859789084,Ford__KS,SECI,Kansas
63851,3.66,37.3812063817824,-99.97895917310808,Clark__KS,SECI,Kansas
63855,2.38,37.1230949769769,-99.4470478553104,Comanche__KS,SECI,Kansas
63856,11.79,39.011231195936105,-97.18423147257029,Dickinson__KS,WR,Kansas
63858,22.92,38.9736603346071,-97.25141979802721,Dickinson__KS,WR,Kansas
63865,7.1,39.2554443367336,-97.17397975282564,Clay__KS,SECI,Kansas
63866,13.6,39.3418244725851,-97.14755027255218,Clay__KS,SECI,Kansas
63867,5.2,39.56497876031249,-97.33263533774729,Clay__KS,SECI,Kansas
63868,2.94,39.50246342184911,-97.00650179784927,Clay__KS,SECI,Kansas
63870,2.83,39.356956553161695,-97.51845252549157,Cloud__KS,SECI,Kansas
63871,4.82,39.1762913363019,-97.1259269303752,Clay__KS,SECI,Kansas
63873,5.44,39.3519240720549,-98.0383870961438,Mitchell__KS,SECI,Kansas
63875,6.03,39.3989415539201,-98.12501801761087,Mitchell__KS,SECI,Kansas
63876,5.54,39.45403604975221,-98.0218364773296,Mitchell__KS,SECI,Kansas
63878,3.07,39.59776562664409,-97.4786201769517,Cloud__KS,SECI,Kansas
63880,7.46,39.631053334041695,-97.69250778134872,Cloud__KS,SECI,Kansas
63881,7.87,39.491752918871704,-97.6756709489208,Cloud__KS,SECI,Kansas
63882,9.14,39.58524351928211,-97.73383526564722,Cloud__KS,SECI,Kansas
63883,2.31,39.328008354146,-97.7983062505006,Cloud__KS,SECI,Kansas
63884,4.53,38.2034405207909,-95.71489296886169,Coffey__KS,WR,Kansas
63885,6.28,38.18438950581689,-95.63673253673988,Coffey__KS,WR,Kansas
63886,6.35,38.25072439278001,-95.76078215883058,Coffey__KS,WR,Kansas
63888,3.06,38.070404610739004,-95.88539515354448,Coffey__KS,WR,Kansas
63889,0.92,38.2883167566642,-95.99706655707668,Lyon__KS,WR,Kansas
63890,0.92,38.2883167566642,-95.99706655707668,Lyon__KS,WR,Kansas
63892,2.86,38.01316333178861,-95.64562423274359,Woodson__KS,WR,Kansas
63893,3.65,38.39504154653711,-95.73204073372708,Coffey__KS,WR,Kansas
63894,1.89,38.4527959174426,-95.9793117083877,Lyon__KS,WR,Kansas
63895,2.9,38.29635463822729,-95.51231661062208,Coffey__KS,WR,Kansas
63896,2.4,38.379111742095816,-95.57063349518612,Coffey__KS,WR,Kansas
63901,2.4,37.043900790078396,-99.2968463031969,Comanche__KS,SECI,Kansas
63903,1.76,37.188964296220476,-99.2606891182012,Comanche__KS,SECI,Kansas
63906,14.01,37.06525105328489,-97.01600895535988,Cowley__KS,WR,Kansas
63909,14.01,36.961472337881105,-97.03679941788648,Kay__OK,OKGE,Kansas
63913,14.01,37.014216355627696,-96.95293086077132,Cowley__KS,WR,Kansas
63919,14.01,37.15185813618729,-96.9133929177594,Cowley__KS,WR,Kansas
63920,2.82,37.3312621975392,-96.72924011279319,Cowley__KS,WR,Kansas
63922,2.04,37.1295756802791,-96.7242601048355,Cowley__KS,WR,Kansas
63923,14.6,37.4480139519007,-97.2768282820012,Sumner__KS,WR,Kansas
63927,9.51,37.45239920086241,-97.22777863137958,Sumner__KS,WR,Kansas
63929,9.51,37.4392286755271,-97.18622566885121,Sumner__KS,WR,Kansas
63931,3.29,37.197709478583704,-97.17732013403328,Sumner__KS,WR,Kansas
63932,12.94,37.2418322889456,-96.9397754316992,Cowley__KS,WR,Kansas
63935,12.94,37.1802378913406,-96.9876736312294,Cowley__KS,WR,Kansas
63937,12.94,37.2973257888344,-96.91965779496942,Cowley__KS,WR,Kansas
63940,15.3,37.320226534296495,-96.9606903759737,Cowley__KS,WR,Kansas
63941,7.43,37.60006495979989,-94.62701359862257,Crawford__KS,WR,Kansas
63943,4.08,37.56238114964769,-94.73714036172224,Crawford__KS,WR,Kansas
63946,9.44,37.49752943088609,-94.70926478757653,Crawford__KS,WR,Kansas
63951,4.76,37.54319692220579,-94.67711511631373,Crawford__KS,WR,Kansas
63952,4.94,37.480692078471286,-94.86121197019028,Crawford__KS,WR,Kansas
63953,6.2,37.5165764065282,-94.94321302209269,Crawford__KS,WR,Kansas
63954,6.16,37.4388718661976,-94.92011683169778,Crawford__KS,WR,Kansas
63956,1.29,39.78929454494421,-100.86497527573299,Rawlins__KS,SECI,Kansas
63957,1.72,39.6757462058696,-100.29242693546,Decatur__KS,SECI,Kansas
63958,1.01,39.889156039483204,-100.217211876266,Decatur__KS,SECI,Kansas
63959,2.62,39.916780133667295,-100.47093196750895,Decatur__KS,SECI,Kansas
63961,5.24,39.8496633892265,-100.55429309343599,Decatur__KS,SECI,Kansas
63962,7.03,38.93584955577632,-97.0615849518176,Dickinson__KS,WR,Kansas
63964,2.79,39.031383008677004,-97.06884793824119,Dickinson__KS,WR,Kansas
63965,3.97,38.85015377395549,-97.0853252497188,Dickinson__KS,WR,Kansas
63967,4.21,38.62957533552221,-97.40262929400292,Saline__KS,WR,Kansas
63969,3.99,38.6645246905999,-96.90687064363743,Morris__KS,WR,Kansas
63970,4.43,38.706587487086395,-96.9513032680386,Dickinson__KS,WR,Kansas
63971,5.28,38.6411258603949,-96.80311015334502,Morris__KS,WR,Kansas
63972,2.52,38.7276316463428,-97.13633885907284,Dickinson__KS,WR,Kansas
63976,23.95,38.89411987097649,-96.772769487965,Geary__KS,WR,Kansas
63982,22.67,39.0116308598304,-96.8555242620404,Geary__KS,WR,Kansas
63983,23.95,38.910947092379295,-96.8107256426264,Geary__KS,WR,Kansas
63984,22.67,38.9187786726277,-96.77062069448868,Geary__KS,WR,Kansas
63985,2.63,39.05374295301391,-97.39148109233587,Ottawa__KS,SECI,Kansas
63986,5.11,38.9559611342866,-97.39181988854959,Saline__KS,WR,Kansas
63989,6.61,39.910502921395704,-95.23766683040049,Doniphan__KS,WR,Kansas
63990,3.98,39.6843615941477,-95.17993370022421,Doniphan__KS,WR,Kansas
63991,3.39,39.821866794125704,-95.19585707738268,Doniphan__KS,WR,Kansas
63992,2.31,39.7827277153993,-95.05705454906568,Doniphan__KS,WR,Kansas
63993,3.9,39.803155019951895,-94.94783025156096,Doniphan__KS,WR,Kansas
63996,7.79,39.73968794354232,-94.97317525514728,Doniphan__KS,WR,Kansas
63997,8.43,38.82968326137709,-95.22289258540388,Douglas__KS,WR,Kansas
63998,8.43,38.712228429961705,-95.25295625075519,Franklin__KS,KCPL_INDN,Kansas
64000,8.43,38.73200181286961,-95.33724962260722,Franklin__KS,KCPL_INDN,Kansas
64001,3.39,38.9535638413765,-95.48895252467918,Douglas__KS,WR,Kansas
64002,6.77,38.878188920549505,-95.5655489819523,Shawnee__KS,WR,Kansas
64003,11.0,38.9089208752246,-95.05189454726671,Johnson__KS,KCPL_INDN,Kansas
64004,8.71,38.85292385571551,-95.0663224459934,Douglas__KS,WR,Kansas
64005,8.71,38.8746801294567,-95.13235013860624,Douglas__KS,WR,Kansas
64008,24.08,39.0211951502612,-95.22941121087987,Douglas__KS,WR,Kansas
64013,24.08,38.9780014819659,-95.18941655289042,Douglas__KS,WR,Kansas
64014,26.37,39.017109441499294,-95.27209116451408,Douglas__KS,WR,Kansas
64016,24.08,39.057452968093685,-95.265883729146,Jefferson__KS,WR,Kansas
64017,18.77,38.98025006025689,-95.20600289259913,Douglas__KS,WR,Kansas
64018,16.49,38.81276793850849,-95.1516652602005,Douglas__KS,WR,Kansas
64020,16.49,38.94856327377961,-95.27433253856121,Douglas__KS,WR,Kansas
64022,2.29,38.97412962948081,-95.22909205579764,Douglas__KS,WR,Kansas
64023,16.49,38.97412962948081,-95.22909205579764,Douglas__KS,WR,Kansas
64029,18.31,38.79986277988801,-95.36881063839031,Douglas__KS,WR,Kansas
64030,15.48,38.858409598148,-95.3977021512418,Douglas__KS,WR,Kansas
64032,15.48,38.92808506954639,-95.33038638857072,Douglas__KS,WR,Kansas
64035,15.48,38.878200210592304,-95.4409545395788,Douglas__KS,WR,Kansas
64040,22.0,38.98427499420621,-95.30643500276699,Douglas__KS,WR,Kansas
64044,26.12,39.01451961613849,-95.37494579595823,Douglas__KS,WR,Kansas
64047,22.0,38.94191516702159,-95.31242760021937,Douglas__KS,WR,Kansas
64049,22.0,38.929582947956,-95.361350465665,Douglas__KS,WR,Kansas
64050,3.64,38.766567690429795,-95.6035277986765,Osage__KS,WR,Kansas
64051,5.78,38.67976785658071,-95.51002675364668,Osage__KS,WR,Kansas
64052,7.57,38.7634644882625,-95.07931462994208,Douglas__KS,WR,Kansas
64053,4.61,38.7939382603401,-95.09291140131913,Douglas__KS,WR,Kansas
64054,3.18,37.58027760091949,-99.084423086372,Kiowa__KS,SECI,Kansas
64057,2.0,37.935072567481896,-99.36641272940908,Edwards__KS,SECI,Kansas
64058,4.84,37.865060705325,-99.44979414793579,Edwards__KS,SECI,Kansas
64059,3.07,37.927535604256796,-99.21645148415108,Edwards__KS,SECI,Kansas
64061,2.22,37.886339435535696,-98.96929585415093,Stafford__KS,SECI,Kansas
64064,5.49,37.62036690689561,-96.06391858831604,Greenwood__KS,WR,Kansas
64066,9.34,37.58662375863079,-95.75767227964569,Wilson__KS,WR,Kansas
64069,4.47,37.551950668023295,-95.85033838252708,Wilson__KS,WR,Kansas
64071,4.71,37.405117796438006,-96.2587813890807,Elk__KS,WR,Kansas
64074,9.34,38.9579766329343,-99.65300671012908,Trego__KS,SECI,Kansas
64075,20.17,38.8747762503615,-99.32377509023551,Ellis__KS,SECI,Kansas
64076,20.17,38.8695667809581,-99.26737163390058,Ellis__KS,SECI,Kansas
64078,20.53,38.823361056996106,-99.37298917647448,Ellis__KS,SECI,Kansas
64082,20.17,38.882558786749705,-99.28551701939041,Ellis__KS,SECI,Kansas
64083,1.75,38.6245488830788,-99.5561046149085,Rush__KS,SECI,Kansas
64084,5.91,39.2918358077849,-99.31930061105,Rooks__KS,SECI,Kansas
64085,4.24,39.19127654401888,-99.262636269002,Rooks__KS,SECI,Kansas
64087,7.41,38.82622262439981,-99.11372227242808,Ellis__KS,SECI,Kansas
64088,3.27,38.7142821417731,-97.92928731607678,Ellsworth__KS,SECI,Kansas
64089,5.42,38.771637680493996,-98.18597989904987,Ellsworth__KS,SECI,Kansas
64091,4.44,38.7499004311795,-98.35733219976008,Ellsworth__KS,SECI,Kansas
64092,4.15,38.7868049610753,-98.32129043068541,Ellsworth__KS,SECI,Kansas
64093,1.83,38.5719233995911,-97.82771061089359,McPherson__KS,WR,Kansas
64094,4.11,38.482383662376,-97.94135243114629,Rice__KS,SECI,Kansas
64095,2.38,38.84069775298911,-98.3745768900477,Ellsworth__KS,SECI,Kansas
64097,1.53,38.80206902688232,-98.52643704780638,Russell__KS,SECI,Kansas
64098,3.34,38.076370706356286,-100.363794863514,Finney__KS,SECI,Kansas
64103,6.68,37.9745178777792,-100.313847198316,Gray__KS,SECI,Kansas
64104,3.33,38.1036470978062,-101.22470248728102,Kearny__KS,SECI,Kansas
64107,28.56,38.024713965575295,-100.891252531107,Finney__KS,SECI,Kansas
64108,28.56,37.972985062965186,-100.74192748515499,Finney__KS,SECI,Kansas
64109,28.56,38.0679228653146,-100.681684812206,Finney__KS,SECI,Kansas
64111,28.56,38.1009682763405,-100.772755107423,Finney__KS,SECI,Kansas
64112,3.04,38.122689316650494,-101.03096173984802,Finney__KS,SECI,Kansas
64113,6.08,38.0412896400321,-101.024261883687,Finney__KS,SECI,Kansas
64114,1.64,37.836588264340406,-100.58563519564301,Gray__KS,SECI,Kansas
64115,1.94,37.93385237005331,-100.50269379514499,Gray__KS,SECI,Kansas
64116,11.24,38.5247121499346,-100.91878828389204,Scott__KS,SECI,Kansas
64117,5.62,38.4927367847342,-100.898518792784,Scott__KS,SECI,Kansas
64121,26.66,37.675634635833504,-100.104534838803,Ford__KS,SECI,Kansas
64122,26.09,37.762316201215,-100.006671920447,Ford__KS,SECI,Kansas
64124,27.07,37.7999012929327,-99.98951662866648,Ford__KS,SECI,Kansas
64128,26.09,37.7469383371013,-100.02850619040498,Ford__KS,SECI,Kansas
64129,3.03,37.35362970836329,-100.128218467243,Meade__KS,SECI,Kansas
64131,7.77,38.48138905929569,-95.00450089449792,Miami__KS,KCPL_INDN,Kansas
64133,11.64,38.43229258323021,-94.93834051519251,Miami__KS,KCPL_INDN,Kansas
64136,9.12,38.45654819543961,-95.0286862853477,Miami__KS,KCPL_INDN,Kansas
64139,13.7,38.74894257189271,-95.30286874280468,Douglas__KS,WR,Kansas
64141,13.7,38.650514655396,-95.21208049003369,Franklin__KS,KCPL_INDN,Kansas
64145,17.08,38.5163776504785,-95.25273627181568,Franklin__KS,KCPL_INDN,Kansas
64149,16.56,38.56033938501889,-95.20527428540287,Franklin__KS,KCPL_INDN,Kansas
64151,3.55,38.5828423240585,-95.45279881192688,Franklin__KS,KCPL_INDN,Kansas
64153,2.49,38.63978702329789,-95.4539618297852,Franklin__KS,KCPL_INDN,Kansas
64154,2.49,38.63978702329789,-95.4539618297852,Franklin__KS,KCPL_INDN,Kansas
64155,2.05,38.948836897008704,-96.54490749242548,Geary__KS,WR,Kansas
64156,2.46,38.8332151283129,-96.49348954541607,Wabaunsee__KS,WR,Kansas
64157,16.14,39.025582565107996,-96.89698474832407,Geary__KS,WR,Kansas
64158,19.88,39.15719736047989,-96.8483412949646,Riley__KS,SECI,Kansas
64160,16.14,39.11692649887709,-96.76653423331328,Riley__KS,SECI,Kansas
64163,41.25,39.19372157749759,-96.5886415984119,Riley__KS,SECI,Kansas
64165,37.16,39.1085012744455,-96.5269560449886,Riley__KS,SECI,Kansas
64166,37.16,39.1116812366346,-96.48904673749088,Riley__KS,SECI,Kansas
64168,41.25,39.1237327162434,-96.50848044455728,Riley__KS,SECI,Kansas
64170,1.28,38.76574960625,-96.77681823676808,Morris__KS,WR,Kansas
64172,1.6,38.41038759847349,-100.394110545361,Lane__KS,SECI,Kansas
64174,4.34,38.4965331965361,-100.440600407896,Lane__KS,SECI,Kansas
64175,1.51,39.0713042774126,-100.519168368561,Gove__KS,SECI,Kansas
64176,2.28,38.95732917401371,-100.63562191575802,Gove__KS,SECI,Kansas
64177,2.87,39.01157015909239,-100.886489560201,Logan__KS,SECI,Kansas
64178,5.75,38.96882161554481,-100.95059349103407,Logan__KS,SECI,Kansas
64183,3.7,38.93653731382,-100.21293354748198,Gove__KS,SECI,Kansas
64184,2.46,39.01181868277901,-100.29625259384602,Gove__KS,SECI,Kansas
64185,1.64,38.65631374026179,-100.097770619848,Ness__KS,SECI,Kansas
64186,5.86,39.4047777865248,-99.84032956528652,Graham__KS,SECI,Kansas
64187,1.85,39.6374121377185,-99.81915005157049,Norton__KS,SECI,Kansas
64188,2.43,39.643871963726006,-99.5261345938294,Phillips__KS,SECI,Kansas
64189,1.22,39.347885468245295,-100.108085968329,Graham__KS,SECI,Kansas
64190,1.74,39.1924502431919,-99.59803081346243,Rooks__KS,SECI,Kansas
64193,5.51,38.927534415345995,-99.87772770697487,Trego__KS,SECI,Kansas
64194,3.4,39.01478325028019,-99.92797033421681,Trego__KS,SECI,Kansas
64195,2.23,37.6768581963535,-101.689765690235,Stanton__KS,SECI,Kansas
64196,2.23,37.556900808997604,-101.621430614361,Stanton__KS,SECI,Kansas
64197,3.26,37.52691016997561,-101.77273790716299,Stanton__KS,SECI,Kansas
64198,8.9,37.574448547892295,-101.198578406388,Grant__KS,SECI,Kansas
64199,8.9,37.616945501006704,-101.280667205887,Grant__KS,SECI,Kansas
64201,0.8,37.4803856867731,-101.292145182125,Grant__KS,SECI,Kansas
64202,8.9,37.4803856867731,-101.292145182125,Grant__KS,SECI,Kansas
64204,4.59,37.59114442648289,-100.53919743129299,Gray__KS,SECI,Kansas
64205,2.17,37.560177667927604,-100.42459290711297,Gray__KS,SECI,Kansas
64207,1.41,38.51178743282849,-101.75082473745199,Greeley__KS,SECI,Kansas
64212,2.82,38.41515838446771,-101.87343384782,Greeley__KS,SECI,Kansas
64214,4.6,37.9482086027873,-96.329973111669,Greenwood__KS,WR,Kansas
64217,8.7,37.8557033690199,-96.314674572721,Greenwood__KS,WR,Kansas
64218,2.58,38.05343033180449,-96.1491280771977,Greenwood__KS,WR,Kansas
64220,4.11,38.128975937439286,-96.19547858303189,Greenwood__KS,WR,Kansas
64223,8.95,37.9937593233565,-101.82257592483904,Hamilton__KS,SECI,Kansas
64224,2.97,37.11209192483321,-98.08051112843452,Harper__KS,SECI,Kansas
64226,2.99,37.0483560692664,-98.10143305379299,Harper__KS,SECI,Kansas
64227,2.97,37.120365792555795,-98.18797627428827,Harper__KS,SECI,Kansas
64228,3.06,37.2580154198529,-97.70198947095699,Sumner__KS,WR,Kansas
64230,4.18,37.2533249417356,-98.25674885458193,Harper__KS,SECI,Kansas
64231,7.86,37.30732510978189,-98.0874958460352,Harper__KS,SECI,Kansas
64233,6.95,38.1095114334358,-97.82252255488487,Reno__KS,WR,Kansas
64235,9.92,37.891218684726795,-97.54087768352562,Sedgwick__KS,WR,Kansas
64240,6.63,38.06680567915309,-97.50384669974235,Harvey__KS,WR,Kansas
64241,5.31,38.18663197782461,-97.4379039321571,McPherson__KS,WR,Kansas
64243,9.72,38.2282267663514,-97.4893084621525,McPherson__KS,WR,Kansas
64245,4.7,38.13330017167511,-97.44279788399929,Harvey__KS,WR,Kansas
64246,3.37,38.257271103859296,-97.59734040188609,McPherson__KS,WR,Kansas
64247,3.37,38.15945504669529,-97.50875162865769,Harvey__KS,WR,Kansas
64248,2.89,38.18313878207979,-97.13321889892157,Marion__KS,WR,Kansas
64250,4.04,38.2257244486055,-97.03545222692577,Marion__KS,WR,Kansas
64251,8.49,37.871701683676704,-97.507357690109,Sedgwick__KS,WR,Kansas
64253,4.55,37.96983310895549,-97.49507095765509,Harvey__KS,WR,Kansas
64255,11.2,37.9031333998881,-97.34679992906449,Sedgwick__KS,WR,Kansas
64256,11.2,37.82389543245709,-97.33979556987249,Sedgwick__KS,WR,Kansas
64257,11.2,37.86357615419809,-97.33789297251509,Sedgwick__KS,WR,Kansas
64259,1.99,37.54191223660039,-101.02630275628701,Haskell__KS,SECI,Kansas
64260,1.99,37.56049000459069,-100.93349460706702,Haskell__KS,SECI,Kansas
64261,2.55,37.56049000459069,-100.93349460706702,Haskell__KS,SECI,Kansas
64266,7.14,37.51129060320881,-100.816344542179,Haskell__KS,SECI,Kansas
64267,2.83,38.21651227598,-99.57155345878859,Hodgeman__KS,SECI,Kansas
64269,1.59,38.1497952272306,-100.04050155263002,Hodgeman__KS,SECI,Kansas
64270,1.59,38.01934871371769,-100.00637400431101,Hodgeman__KS,SECI,Kansas
64271,2.45,38.154805083669686,-99.9182288862492,Hodgeman__KS,SECI,Kansas
64272,7.6,39.26559530541029,-95.73206038248199,Jackson__KS,WR,Kansas
64273,6.42,39.39229718124349,-95.7785249949049,Jackson__KS,WR,Kansas
64274,6.13,39.225265447132,-95.5707592667283,Jefferson__KS,WR,Kansas
64276,6.9,39.2078071761333,-96.1304967218943,Pottawatomie__KS,WR,Kansas
64277,9.96,39.222118898399394,-96.05154102387587,Pottawatomie__KS,WR,Kansas
64279,3.83,39.476060701089686,-95.9633511789738,Jackson__KS,WR,Kansas
64280,10.47,39.15741817647911,-95.58115729523487,Jefferson__KS,WR,Kansas
64282,12.81,39.0798160661481,-95.66446887720622,Shawnee__KS,WR,Kansas
64284,9.82,39.1365307666476,-95.67786562041599,Shawnee__KS,WR,Kansas
64286,3.23,39.1992928049642,-95.24112109238632,Jefferson__KS,WR,Kansas
64288,10.09,39.239175487476786,-95.18330200458038,Jefferson__KS,WR,Kansas
64289,5.85,39.143758293666814,-95.31885808693251,Jefferson__KS,WR,Kansas
64290,2.98,39.25336400993649,-95.35692756252888,Jefferson__KS,WR,Kansas
64291,3.01,39.213041255298684,-95.45118899008264,Jefferson__KS,WR,Kansas
64294,5.78,39.359524850079396,-95.46361767066068,Jefferson__KS,WR,Kansas
64295,2.78,39.262095567020395,-95.49405723883228,Jefferson__KS,WR,Kansas
64296,3.01,39.262095567020395,-95.49405723883228,Jefferson__KS,WR,Kansas
64298,10.77,39.09999404682951,-95.4013092082153,Jefferson__KS,WR,Kansas
