Speed bin (m/s),AK,CO,WY,IL,IA,MN,WI,VT,MA,CA,NE,TN,WA,SD,TX,OR,NY,KS,PA,MI,WV,ND,OK,NM,OH,NJ,ID,MT,HI,NH,ME,MO,IN,UT,AZ,DE,NV,MD,RI,NC,CT,Offshore
0.2,0.0008013628425700467,0.0006836016930105733,0.00044610782917628693,0.0007627312710421027,0.0007248889997386219,0.0005367858263425671,0.0004695478351865251,0.0004624795754420699,0.0006251996564766563,0.0005052528656940854,0.0008530670448294798,8.078609335467511e-05,0.0004638778921606114,0.0007192495625556857,0.0006244235368059481,0.00038395787046742854,0.0006149393075766309,0.000776417129446282,0.0007958738053084016,0.001029130795144541,0.0004756240253996667,0.000766308869680111,0.0008056687148429593,0.0005498952909806498,0.0015214975365297504,0.0007069877768330351,0.0008102754210051893,0.0007365531482690062,0.0006671430423827219,0.0005424129983887353,0.0006188807966703835,0.0007406518580850067,0.0005632313665936967,0.0008803975234226739,0.00044846365430056053,0.0013588446935882095,0.0009114561402649465,0.000601857277254372,0.0011631541123368195,0.0017180303808509382,0.0002764956522791357,0.0004368681779302458
0.21,0.0008163995116376505,0.0006970923297809063,0.0004552257832184447,0.0007775677810931259,0.0007385842416316355,0.0005476598257267063,0.00047926169081050453,0.0004718031365230931,0.0006372381145150111,0.0005151551317848891,0.0008704175503868339,8.340405010900575e-05,0.00047306554525935725,0.0007332992961943832,0.0006367286382712428,0.0003920333454179418,0.0006268694701596156,0.0007915334061999618,0.000810221577347212,0.001049307304086549,0.00048535486277669624,0.000781132344166441,0.000821203196291256,0.0005609701313764507,0.0015461774035973534,0.0007199498991421065,0.0008265310484414045,0.0007506561511804265,0.000679709510075186,0.0005529817429121241,0.000630687597388377,0.0007549845374166625,0.0005745196071952994,0.0008979337642829537,0.00045776805847252153,0.0013793940658754693,0.000928613036529582,0.0006138809799828435,0.001183778594291053,0.0017485826200013637,0.00028355919430556563,0.00044660079251120354
0.22,0.0008316697998130606,0.0007108018066811212,0.000464497215636604,0.0007926428051191393,0.0007524938835126283,0.0005587152293493316,0.000489143587938165,0.00048127949831215026,0.0006494689129303703,0.0005252174674754389,0.0008880560147575404,8.608624464339405e-05,0.00048240526987307667,0.0007475741303176261,0.0006492343151288505,0.0004002493505868809,0.0006389916824291528,0.0008068924843633095,0.0008247851835655359,0.0010698100381959005,0.0004952495291776207,0.0007961911150578976,0.0008369849352173408,0.0005722297396728099,0.0015711902570913637,0.0007331097302664139,0.0008430510456967084,0.0007649813192225179,0.0006924692212734966,0.0005637191783120382,0.0006426802663446177,0.0007695441562345601,0.0005859958140962187,0.0009157522286331118,0.00046723368295028113,0.001400200468216195,0.0009460338108397855,0.0006261009749416808,0.0012047040997885973,0.0017795826235870982,0.0002907628089293303,0.0004565071086231451
0.23,0.0008471765500949882,0.000724732913753064,0.00047392415026244585,0.000807959361676787,0.0007666205570122719,0.0005699544089387158,0.0004991957832372251,0.0004909106276880797,0.0006618944671352094,0.0005354419033951976,0.0009059861840397166,8.883374286987502e-05,0.000491899035704152,0.0007620769002671227,0.0006619431313821319,0.0004086077873476721,0.0006513083763093682,0.0008224974273891288,0.0008395671742956947,0.001090643138893974,0.0005053101860669288,0.0008114881190218724,0.0008530170233076786,0.0005836765215990706,0.0015965395846129556,0.0007464696534252653,0.00085983879967222,0.0007795314007824635,0.0007054245065765234,0.0005746274201169009,0.0006548611037704088,0.0007843335422493473,0.0005976624352694673,0.0009338564968520263,0.0004768627047269473,0.001421266328216896,0.0009637216444122305,0.0006385197757480005,0.0012259340513654828,0.0018110355063461168,0.00029810860240374646,0.0004665885455189048
0.24,0.0008629226305401675,0.000738888467617819,0.0004835086314097571,0.0008235204978975665,0.0007809669173882652,0.0005813797598251731,0.0005094205570313989,0.0005006985102716295,0.0006745172152354835,0.0005458304893878442,0.000924211840792402,9.164762554165293e-05,0.0005015488320225897,0.0007768104677209084,0.0006748576756505647,0.00041711057708432054,0.0006638220068886834,0.00083835132749001,0.0008545701216680648,0.0011118107868333077,0.0005155390166643293,0.0008270263195939545,0.0008693025808331424,0.0005953129065470963,0.0016222288980174383,0.0007600320730067223,0.0008768977292231022,0.0007943091690688092,0.0007185777163159221,0.0005857086033093799,0.000667232430776629,0.000799355548913631,0.0006095219430918454,0.0009522501823682169,0.00048665732396905746,0.0014425940872478157,0.0009816797453552927,0.000651139919832061,0.001247471897994492,0.001842946423065613,0.0003055987064418975,0.00047684753247282714
0.25,0.0008789109343400996,0.0007532713115877311,0.0004932527239823561,0.0008393292896075454,0.0007955356436058654,0.0005929937010579155,0.0005198202134414386,0.0005106451504993007,0.0006873396181259408,0.0005563853048771311,0.0009427368041943991,9.452898840529786e-05,0.0005113566677671707,0.0007917777207914106,0.0006879805612782413,0.00042575966130891697,0.0006765350525214967,0.000854457305754577,0.0008697966196746816,0.0011333172020607906,0.0005259382260545814,0.0008428087072718093,0.0008858447567576334,0.0006071413476826501,0.0016482617334181012,0.0007737994146416788,0.000894231285277024,0.0008093174221945263,0.0007319312205941824,0.000596964882395036,0.0006797965894264793,0.0008146130555086743,0.0006215768344694056,0.0009709369317673726,0.0004966197641619475,0.0014641862004121705,0.0009999113487197998,0.0006639639685303564,0.0012693211151074816,0.00187532056862874,0.0003132352784137367,0.0004872865251662211
0.26,0.0008951443798958091,0.0007678843157766738,0.0005031585135810102,0.0008553888414452094,0.0008103294384166717,0.0006047986755206246,0.0005303970805253396,0.0005207525716958012,0.0007003641595840137,0.0005671085225031399,0.0009615649302006751,9.747894235351523e-05,0.0005213245716456829,0.0008069815741215549,0.0007013144264408443,0.0004345570017783499,0.0006894500149284485,0.0008708185122618055,0.0008852492842311865,0.001155166644178262,0.0005365100412961363,0.0008588382996069822,0.0009026467288446889,0.0006191643220553918,0.001674641651187638,0.000787774125276441,0.0009118429509500798,0.0008245589832581427,0.0007454874093206542,0.0006083984314694659,0.0006925559428066646,0.000830108967229043,0.0006338296309617356,0.0009899204248969913,0.00050675227225442,0.0014860451365139868,0.0010184197165470066,0.0006769945071769616,0.0012914852046148621,0.0019081631780572823,0.00032102050154281833,0.0004979080058515737
0.27,0.0009116259108905815,0.0007827303772085187,0.0005132281066093207,0.0008717022869773901,0.0008253510262559419,0.0006167971500456961,0.0005411535104176718,0.0005310228161450691,0.0007135933463622493,0.0005780022708227108,0.0009807001116962652,0.00010049861357846894,0.0005314545922341992,0.0008224249689788752,0.0007148619342510647,0.00044350458061019393,0.0007025694192952438,0.0008874381261933588,0.000900930753237068,0.0011773634125004713,0.0005472567115285472,0.0008751181412945885,0.0009197117037620296,0.0006313843307074607,0.0017013722359570957,0.0008019586732437754,0.0009297362416601075,0.0008400367004229059,0.0007592486922455134,0.0006200114442839137,0.0007055128750969626,0.0008458462152651512,0.0006462828789050145,0.0010092043749680604,0.0005170571188026719,0.0015081733780245188,0.0010372081379137453,0.0006902341451930903,0.0013139676949222054,0.0019414795265501987,0.00032895658510261066,0.0005087144835157412
0.28,0.0009283584963606425,0.0007978124199237723,0.0005234636303785407,0.0008882727888132342,0.0008406031576032274,0.0006289916154101775,0.0005520918794680084,0.0005414579451598502,0.0007270297082792507,0.0005890688504048055,0.001000146278647618,0.0001035891437256421,0.000541748798067744,0.0008381108733475824,0.0007286257979707046,0.00045260466544360745,0.0007158958677022016,0.000904319355943906,0.0009168436866341858,0.0011999118462103196,0.0005581805080786186,0.0008916513042608454,0.0009370429526027972,0.0006438038987806074,0.0017284570966123436,0.0008163555483323958,0.000947914705237361,0.0008557534469939411,0.0007732174989916445,0.0006318061343093172,0.0007186697916381602,0.0008618277568836779,0.0006589391495338127,0.0010287925286537349,0.0005275365981134586,0.0015305734210472588,0.0010562799289747155,0.0007036855161748302,0.0013367721409439461,0.001975274929517997,0.0003370457646123591,0.0005197084940420807
0.29,0.0009453451307637515,0.0008131333950843372,0.0005338672332112966,0.0009051035387161725,0.0008560886069786415,0.0006413845866508786,0.0005632145883784162,0.0005520600391497867,0.0007406757983090986,0.0006003104549141392,0.001019907398251332,0.00010675169004821695,0.0005522092777509004,0.000854042282018563,0.0007426087373991992,0.000461859348106977,0.0007294319463683833,0.0009214654392293817,0.000932990766463542,0.0012228163245113488,0.0005692837245652625,0.00090844088774841,0.0009546438084250665,0.0006564255756218442,0.0017558998662880313,0.0008309672618548633,0.0009663819220324808,0.000871712121493372,0.0007873962790844089,0.0006437847347987663,0.0007320291189983232,0.0008780565755058073,0.000671801039101603,0.001048688666184949,0.0005381930283864533,0.0015532477752815247,0.0010756384330018775,0.0007173512779790186,0.0013599021241141492,0.0020095547426128785,0.00034529030203244836,0.0005308926003714752
0.3,0.0009625888340456732,0.0008286962810763613,0.0005444410845441844,0.0009221977577138449,0.000871810172984819,0.0006539786031151127,0.0005745240623399778,0.0005628311976880035,0.0007545341926692225,0.0006117295016638987,0.0010399874750802295,0.00010998742556195699,0.0005628381400502092,0.0008702222166772557,0.0007568134917112121,0.00047127067918506055,0.000743180252800529,0.0009388796431931408,0.0009493746969202718,0.0012460812667774062,0.0005805686770030234,0.000925490018399485,0.000972517567298935,0.0006692519348875728,0.0017837042023590112,0.000845796346713864,0.0009851415050217101,0.0008879156477333633,0.0008017875019792665,0.0006559494988483387,0.0007455933050373711,0.0008945356807832628,0.0006848711689999431,0.0010688966014429234,0.0005490287518557765,0.001576198963984617,0.0010952870204209001,0.0007312341128072213,0.001383361252394301,0.0020443243617546255,0.00035369248595923603,0.0005422693926622145
0.31,0.0009800926517044893,0.0008445040836111346,0.0005551873750292115,0.0009395586962059431,0.0008877706783764507,0.0006667762285419148,0.00058602275116831,0.0005737735395761419,0.0007686074909066814,0.0006233281971583952,0.0010603905512266997,0.00011329753920057129,0.0005736375139875948,0.0008866537259893783,0.0007712428254350673,0.00048084073019707057,0.0007571434083745693,0.0009565652645099722,0.0009659982044068296,0.0012697111326994321,0.0005920377039042482,0.0009428018503366478,0.0009906675546325517,0.0006822855746461678,0.0018118737864292085,0.0008608453574668446,0.001004197099909313,0.0009043669748870571,0.0008163936570872285,0.0006683026994562886,0.0007593648189699269,0.0009112681086720877,0.0006981521858763028,0.001089420182048491,0.0005600461349306591,0.0015994295239325593,0.0011152290888446364,0.0007453367272877825,0.0014071564510100627,0.0020795892231521593,0.0003622546318193045,0.0005538414884486867
0.32,0.000997859654852721,0.0008605598358239876,0.0005661083166340466,0.0009571896340699191,0.000903972970127873,0.0006797800511691471,0.0005977131294380437,0.0005848892029078318,0.000782898315982831,0.000635108759821625,0.001081120706443264,0.00011668323597154174,0.000584609548934497,0.0009033398856844526,0.0007858995285500084,0.0004905715937097783,0.0007713240584270779,0.0009745257686093078,0.0009828640375843353,0.001293710422429312,0.0006036931663798516,0.0009603795652413618,0.001009097125266306,0.0006955291174789594,0.0018404123243179066,0.0008761168703889626,0.0010235523852271259,0.0009210690775573563,0.0008312172537981018,0.0006808466295805541,0.0007733461514264084,0.0009282569215041386,0.0007116467617504909,0.0011102632894482082,0.0005712475683352025,0.0016229420053793897,0.0011354680631035685,0.0007596618525558993,0.0014312932000455462,0.0021153548033207375,0.0003709790820630939,0.000565611532798832
0.33,0.001015892940277229,0.000876866598371165,0.0005772061427410582,0.0009750938807645341,0.0009204199194986838,0.0006929926838390746,0.0006095976966162382,0.0005961803451305617,0.0007974093143563438,0.0006470734281761338,0.0011021820582803122,0.00012014573711239647,0.0005957564147048939,0.0009202837986371054,0.0008007864165816917,0.0005004653834496388,0.0007857248723450865,0.0009927645328349465,0.0009999749674220663,0.0013180836767207403,0.0006155374482386621,0.0009782263724301438,0.0010278096635647296,0.0007089852105796055,0.0018693235460434388,0.0008916134835343392,0.0010432110724312145,0.0009380249558435346,0.0008462608215015116,0.000693583602194563,0.0007875398145123386,0.0009455052080562556,0.0007253575941296585,0.0011314298389971872,0.0005826354672472112,0.0016467389720150269,0.0011560073952732077,0.0007742122443316998,0.0014557752896697423,0.0021516266190947458,0.0003798682063578765,0.0005775821984703287
0.34,0.0010341956304968521,0.0008934274595246196,0.0005884831164783264,0.0009932747754311834,0.0009371144220973462,0.0007064167641023641,0.0006216789771946853,0.0006076491431059167,0.0008121431560645416,0.000659224522006256,0.0011235787622209305,0.00012368628024740568,0.0006070804171687092,0.0009374885949460841,0.0008159063548094438,0.0005105243282697661,0.0008003485436542207,0.0010112849462777737,0.0010173337872450494,0.0013428354770670245,0.0006275729560852983,0.0009963455089283242,0.00104680858350605,0.0007226565258517981,0.0018986112058042436,0.0009073378167955654,0.0010631769059955578,0.0009552376354056198,0.0008615269096056536,0.0007065159503412958,0.0008019483418658343,0.0009630160836170612,0.0007392874061218315,0.0011529237800385933,0.0005942122714360546,0.0016708230009216847,0.0011768505646983847,0.0007889906829962705,0.0014806065384040659,0.0021884102276360146,0.00038892440178002306,0.0005897561860654512
0.35000000000000003,0.0010527708738177594,0.0009102455352647008,0.0005999415803293228,0.0010117359960434725,0.0009540594793077824,0.0007200552120376255,0.0006339595486481664,0.0006192977931681628,0.0008271025348030232,0.0006715644778991787,0.0011453150118127964,0.0001273061195446846,0.0006185846930683268,0.0009549574320109703,0.0008312624854041045,0.0005207513366923839,0.0008151979246957143,0.0010300904459913667,0.0010349441579029447,0.0013679712493369202,0.0006398021194165517,0.0010147402395413883,0.0010660976477715387,0.0007365457600052837,0.0019282790819572877,0.0009232925119614556,0.001083453663502732,0.0009727101675265343,0.0008770180875537692,0.0007196460271855921,0.0008165742887132569,0.0009807926900513647,0.0007534389098776,0.0011747491209705796,0.0006059804453995325,0.0016951966825288515,0.001198001078014416,0.0008040005995880569,0.0015057907931420107,0.0022257112264376564,0.00039815009300652696,0.0006021362241845701
0.36,0.0010716218443864681,0.0009273239693706822,0.0006115838339941605,0.0010304813158477425,0.0009712581407006761,0.0007339110477561964,0.0006464420218485925,0.000631128511181136,0.0008422901680035366,0.0006840955994869431,0.0011673950387970488,0.00013100652587367674,0.0006302714950275396,0.000972693494606529,0.0008468578085782486,0.000531148603594685,0.0008302759313519034,0.0010491845043462422,0.0010528099133819164,0.0013934966946150928,0.0006522273907162357,0.0010334138569238285,0.001085680741813049,0.0007506556346501479,0.001958332361675723,0.0009394802327729916,0.0011040451557315198,0.0009904456291719367,0.0008927406944365556,0.0007329762060646537,0.0008314202319229783,0.0009988381958621123,0.0007678148326820368,0.00119690991161264,0.0006179424784996989,0.0017198626205668056,0.0012194624691650835,0.0008192456024449712,0.0015313319291659242,0.002263535253323322,0.0004075482792796178,0.000614725069578237
0.37,0.0010907517422405124,0.0009446659335091071,0.000623412198997562,0.00104951417734972,0.000988713379037945,0.0007479869954062431,0.0006591289984253226,0.0006431435325934213,0.0008577087969100813,0.0006968202108516737,0.0011898231132341092,0.0001347887869630027,0.0006421430968458506,0.0009906999949546782,0.0008626952511289908,0.0005417183457544775,0.0008455853362719066,0.0010685706014864336,0.0010709339513237585,0.001419416841465538,0.0006648512455484724,0.0010523696816454999,0.0011055613836491002,0.0007649888963893453,0.001988777778402738,0.0009559036649774547,0.0011249552267414162,0.0010084471230477482,0.0009086974286708898,0.0007465088805367343,0.0008464887700572498,0.00101715579624987,0.0007824179734236478,0.0012194102048654865,0.0006301008850976257,0.0017448234320186955,0.0012412382994174116,0.0008347285745793087,0.0015572338501609062,0.0023018879864418903,0.00041712641270646685,0.0006275255072978217
0.38,0.0011101637933567108,0.000962274627319889,0.0006354290187817317,0.001068838053364362,0.0010064281917306942,0.0007622858200060158,0.00067202310557274,0.0006553451124917762,0.0008733611866531928,0.0007097406578644646,0.001212603543626368,0.00013865420755864818,0.0006542017935910765,0.0010089801727940113,0.0008787777659946111,0.0005524628019614653,0.0008611289366887832,0.0010882522478264534,0.001089319192554781,0.0014457367932207141,0.0006776761826493727,0.001071611508495528,0.001125743121507153,0.0007795483169094237,0.002019619269055631,0.000972565516380694,0.0011461877539539517,0.0010267177776553135,0.0009248909969009463,0.0007602464644279702,0.0008617825234221281,0.0010357487131697756,0.0007972511570005707,0.0012422540879219633,0.0006424582046870526,0.001770081747071146,0.0012633321573731857,0.0008504524244491553,0.001583500488225774,0.002340775144257488,0.00042688711286051285,0.0006405403508446438
0.39,0.001129861249697015,0.0009801532785001536,0.0006476366587978351,0.0010884565160681795,0.0010244056008932919,0.0007768105396167389,0.0006851269961768652,0.0006677355256527849,0.0008892501263223902,0.0007228593071367832,0.0012357418791124715,0.0001426041095824733,0.0006664499016907412,0.0010275372954468664,0.0008951083323408253,0.000563384233127421,0.0008769095545004367,0.0011082331036943141,0.001107968581133347,0.001472462097382138,0.0006907047240170906,0.0010911433847304857,0.0011462295339047526,0.0007943366930694212,0.0020508614998102958,0.0009894685168975192,0.0011677466482308142,0.0010452607473441721,0.0009413241272163157,0.000774191391877336,0.0008773043219442417,0.0010546201953859427,0.0008123177755067454,0.0012654456823293888,0.0006550170020269063,0.0017956402090634216,0.001285747658977189,0.0008664200860311472,0.0016101358038810906,0.0023802024855348524,0.00043683302964915826,0.0006537724423175669
0.4,0.0011498473892518936,0.0009983051428857543,0.0006600375065960378,0.0011083731537583654,0.0010426486533952435,0.0007915640169333136,0.0006984433489406545,0.0006803170665926985,0.0009053784290367426,0.0007361785445429027,0.0012592428316916073,0.00014663983229101663,0.0006788897590222149,0.001046374657883866,0.0009116899556450448,0.0005744849223952063,0.0008929305093045415,0.0011285168521741474,0.0011268850843954622,0.0014995979761532575,0.0007039394150001997,0.0011109687907239103,0.0011670242297281157,0.0008093568469878877,0.0020825090714622157,0.0010066154186001725,0.0011896358539486864,0.001064079212362394,0.0009579995691769554,0.0007883461173796866,0.0008930568805381515,0.0010737735185232622,0.0008276211344807565,0.001288989144048243,0.0006677798672726374,0.001821501474435114,0.0013084884475221055,0.0008826345188910433,0.0016371437860742046,0.002420175809319939,0.0004469668435303788,0.0006672246525589948
0.41000000000000003,0.0011701255160812287,0.0010167335045304458,0.0006726339719140867,0.001128591533208822,0.001061160420910859,0.000806549084408912,0.0007119748685079611,0.0006930920496154458,0.0009217489320135311,0.0007497007766611294,0.0012831108565762245,0.0001507627324345753,0.0006915237250015807,0.0010654955827859199,0.0009285257192596487,0.0005857671752466194,0.0009091952225155304,0.0011491075955391598,0.0011460716929983879,0.0015271497152247538,0.00071738282438437,0.001131091686616634,0.0011881308483081398,0.0008246116261280089,0.00211456812698173,0.001024008995764866,0.0012118593490707608,0.0010831763789044568,0.000974920093835914,0.0008027131158268666,0.0009090428898149859,0.0010932124172339168,0.0008431641569442087,0.001312888663507161,0.0006807494161063538,0.0018476682126723743,0.0013315581936500672,0.0008990987082520877,0.0016645284521812932,0.0024607009549157664,0.0004572912657286391,0.0006808998812992367
0.42,0.0011906989603526793,0.001035441675782655,0.0006854284867643855,0.0011491152519051407,0.0010799439999666484,0.0008217686003146349,0.0007257242855861101,0.0007060628088587747,0.0009383644847201367,0.0007634284308329667,0.00130735044842435,0.00015497418441653518,0.0007043541806711932,0.0010849034206036323,0.0009456187558350193,0.0005972333196090304,0.0009257066110418411,0.0011700091306293212,0.0011655314209622462,0.001555122583665449,0.0007310375444773039,0.0011515157128983548,0.001209553184908116,0.0008401041099059104,0.00214704277472422,0.0010416520449163388,0.0012344211452148925,0.0011025554791566161,0.0009920889898462134,0.0008172948825468465,0.0009252650623946299,0.0011129423539635057,0.0008589497926852459,0.0013371484656541563,0.0006939282898657024,0.0018741431062526707,0.0013549605953507944,0.0009158156650611139,0.0016922938480063683,0.002501783801853452,0.0004678090384500664,0.0006948010572991845
0.43,0.0012115710783774966,0.001054433007279946,0.0006984235055195558,0.0011699479381285691,0.0010990025119864452,0.0008372254488327555,0.0007396943570670657,0.0007192316983384996,0.0009552285017784573,0.0007773639719521146,0.0013319661414539382,0.00015927558045292995,0.000717383528785914,0.001104601549614082,0.0009629721540692685,0.0006088857059607825,0.0009424676171269197,0.0011912257979523743,0.0011852675808989856,0.001583521794093743,0.0007449061911918996,0.001172244396863828,0.0012312950227149075,0.0008558373944385527,0.002179937149791159,0.00105954738487042,0.0012573264675961218,0.001122219771339746,0.0010095097322107363,0.0008320939333408711,0.000941726132946802,0.0011329667367686574,0.0008749810183619937,0.0013617728100040476,0.0007073191556714743,0.0019009288505880812,0.0013786993779563073,0.0009327884260523686,0.0017204440477772236,0.002543430269858374,0.00047852293509683763,0.0007089311384912664
0.44,0.0012327452526437405,0.0010737108728915339,0.0007116215049964203,0.0011910932510373667,0.0011183391033342007,0.0008529225401480784,0.0007538878661471395,0.0007326010919908253,0.000972344144622786,0.0007915098770026703,0.0013569625095538275,0.00016366833073220186,0.0007306141938979708,0.0011245933759749323,0.000980589028664825,0.0006207267074353131,0.0009594812084259191,0.0012127613228321889,0.001205283325016952,0.0016123524358361229,0.0007589914041276019,0.0011932812947857633,0.0012533601319331285,0.0008718144669307098,0.0022132554140259467,0.0010776978567745529,0.0012805797869785912,0.0011421725397496054,0.0010271851798201975,0.0008471128045185764,0.0009584288582300217,0.001153289001665249,0.0008912608376042275,0.001386765990682011,0.0007209247065538863,0.0019280281539671097,0.0014027782941321515,0.0009500200538090009,0.0017489831541382915,0.0025856463188114296,0.0004894357604807309,0.0007232931121186139
0.45,0.001254224891846874,0.0010932786705797701,0.0007250249845384069,0.001212554880745538,0.0011379569500900553,0.0008688628105373883,0.0007683076224452186,0.0007461733837127165,0.0009897143629446943,0.0008058686276679808,0.0013823441663912783,0.00016815386357514384,0.0007440486224404414,0.001144882333775835,0.0009984725652434398,0.00063275871992398,0.0009767503780804376,0.001234619461974118,0.0012255817450125962,0.001641619789276459,0.0007732958466499133,0.001214629991969587,0.0012757523107427584,0.0008880382864083999,0.0022470017560073776,0.0010961063241462707,0.0013041852478681852,0.0011624170947945047,0.0010451182135399067,0.0008623540529310626,0.000975376017128451,0.0011739126126803629,0.0009077922811132327,0.0014121323364632286,0.0007347476615775129,0.0019554437374950315,0.001427201123865133,0.000967513636822201,0.001777915298140392,0.002628437948705378,0.0005005503510357995,0.0007378899948724173
0.46,0.0012760134309177029,0.0011131398268892656,0.0007386364660963193,0.0012343365485316929,0.001157859251184173,0.000885049222456939,0.0007829564621194645,0.000759950987400286,0.0010073421311218782,0.0008204427346926411,0.0014081157655160114,0.0001727336255949939,0.0007576892828093074,0.0011654718850870882,0.001016625992217834,0.0006449841621775452,0.0009942781447912369,0.0012568040035413062,0.0012461659562218795,0.001671329047985204,0.0007878222059680218,0.0012362941028054295,0.0012984754551679998,0.0009045118378043636,0.0022811804054591886,0.0011147756729095685,0.0013281470292239622,0.0011829567730303255,0.0010633117362270795,0.0008778202560018785,0.0009925704106865762,0.001194841061901568,0.0009245784067598195,0.0014378762108085553,0.0007487907659648216,0.001983178335032757,0.0014519716744474894,0.0009852722895479344,0.001807244639227331,0.0026718111995961548,0.0005118695750301143,0.0007527248330273933
0.47000000000000003,0.0012981143310476272,0.0011332977970111857,0.0007524584943074546,0.0012564420079744928,0.0011780492299678712,0.000901484764627964,0.0007978372606260633,0.0007739363369851694,0.0010252304482787713,0.0008352347683800479,0.0014342820004606995,0.0001774090818576614,0.0007715386654440696,0.00118636552000551,0.0010350527206640064,0.0006574059546432271,0.001012067552888935,0.0012793195895477226,0.0012670390976534196,0.0017014854359806216,0.0008025731932105168,0.0012582772708173257,0.001321533396397071,0.0009212381320334837,0.002315795625029749,0.0011337088114291667,0.0013524693445170141,0.0012037949371928745,0.0010817686727458324,0.0008935142449357529,0.001010015013235489,0.0012160778695234924,0.000941622299680459,0.0014640020118961848,0.0007630567912182856,0.0020112346931342273,0.0014770937804574988,0.0010032991524612503,0.001836976141349543,0.0027157792990364607,0.0005233963327765357,0.0007678007025753508
0.48,0.0013205310797111671,0.00115375606484489,0.0007664936365730259,0.001278875042529911,0.0011985301350382644,0.0009181724521201464,0.0008129529177117075,0.0007881329007745702,0.0010433823383450645,0.0008502474457341502,0.0014608476048378553,0.00018218171604205294,0.0007855992829068775,0.001207566756697481,0.001053756094663231,0.0006700269470202946,0.0010301216724026114,0.0013021702606023187,0.001288204332019487,0.0017320942213705556,0.0008175515434991523,0.0012805831687095655,0.0013449300408240655,0.0009382202060660724,0.0023508517115679996,0.0011529086705426204,0.0013771564417857185,0.0012249349762275207,0.0011004919699798203,0.0009094388258750178,0.0010277142443132024,0.001237626583891639,0.0009589270723714943,0.0014905141726492212,0.0007775485352410245,0.002039615570982313,0.001502571303736459,0.001021597392108116,0.0018671147902044843,0.002760354114014074,0.0005351335568424549,0.0007831207093567717
0.49,0.001343267190685747,0.001174518248790162,0.000780746049903655,0.001301639466897895,0.0012193052382453752,0.0009351153266911125,0.0008283064273378487,0.00080254424506992,0.0010618008501121093,0.0008654833776626401,0.0014878173524330645,0.0001870530306004807,0.0007998736699601621,0.0012290791414391361,0.001072739921490557,0.0006828496445795376,0.0010484436009334007,0.0013253606164882513,0.0013096656325179833,0.0017631607164631754,0.0008327600160206291,0.0013032154984101792,0.001368669788743208,0.0009554611229990051,0.0023863529617481963,0.0011723782035902588,0.0014022126036873667,0.0012463803053160993,0.0011194845968425088,0.0009255966465743981,0.0010456710643219856,0.0012594907815434303,0.0009764958647814058,0.0015174171607591502,0.0007922688224559512,0.002068323740323252,0.0015284081333620313,0.0010401702011547534,0.0018976648613508137,0.0028055420634166177,0.0005470842122584715,0.0007986879891903906
